t(s),Total solute volume 6,Total 1 volume 6,Total 2 volume 6,Total retention volume 6,Total solute volume 7,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total solute volume 8,Total 1 volume 8,Total 2 volume 8,Total retention volume 8,Flux surface 12: solute,Flux surface 11: solute,Flux surface 13: solute,Flux surface 14: solute,Flux surface 9: solute,Flux surface 15: solute,Flux surface 10: solute
202132.5311148146,181959658136.5708,17436454176979.576,130224745683319.5,147843159518434.97,72585709615.19147,0.0,3697073.4921158487,72589406688.68364,264314987978.67627,0.03594123461189879,20734074916.776573,285049062895.48834,-2253645.120382329,-3309997.4961204617,-325438.45963718527,-32.10120017123614,-1683453.6401153447,-453290.37259262707,-3054217.760041421
222395.7842262961,181666981449.87766,17408408235640.916,130015296747357.02,147605371964447.56,71263042557.7095,0.0,3629704.896521258,71266672262.60634,253877336073.48767,0.03594123461189879,19915297814.224205,273792633887.75024,-2211221.562684993,-3302485.6200296353,-324515.28006606497,-32.09957866245527,-1647161.9876431518,-430209.709354095,-2907834.3837784044
244685.36264892571,181348886595.65677,17377926581185.883,129787657739999.55,147346933207781.03,70035008888.76572,0.0,3567156.3487585685,70038576045.11449,245165825143.2392,0.03594123461189879,19231927132.032948,264397752275.30862,-2172224.8005045494,-3294421.2172846245,-323565.10856725794,-32.097782469413396,-1609984.251277495,-411428.7898934295,-2787792.339246717
269203.8989138183,181003366700.56946,17344816903579.0,129540392470153.89,147066212740430.78,68876865422.22517,0.0,3508167.5817853916,68880373589.80692,237859762786.18713,0.03594123461189879,18658806293.66672,256518569079.8886,-2135796.906929015,-3285767.232451178,-322588.3753407308,-32.095793624280724,-1571984.7027296417,-396149.2618253429,-2689300.077535408
296174.28880520014,180628281573.9864,17308874117551.121,129271969337814.95,146761471736940.47,67764612473.84801,0.0,3451516.198012788,67768063990.045456,231647990702.43988,0.03594123461189879,18171526617.232147,249819517319.70645,-2101108.630299816,-3276484.7073885323,-321585.17723096895,-32.09359239019491,-1533229.5893853733,-383612.9172412273,-2607720.5684278477
325841.7176857202,180221352121.7816,17269879827291.97,128980757335760.19,146430858515175.84,66676250320.37978,0.0,3396081.665670675,66679646402.04564,226244604072.69928,0.03594123461189879,17747660417.154102,243992264489.89005,-2067400.5362193417,-3266532.8968007276,-320555.25994001003,-32.091157068407156,-1493787.2286988571,-373130.9475620426,-2538798.0339169437
358475.88945429225,179780154899.62524,17227601804513.898,128665022151008.97,146072404110421.44,65592683330.67082,0.0,3340891.369734415,65596024222.04064,221400357311.95337,0.03594123461189879,17367655724.96048,238768013036.95068,-2034012.9363782506,-3255869.4045084715,-319498.0171667719,-32.08846378001693,-1453728.422498363,-364106.30729552044,-2478823.5504944706
394373.4783997215,179302116812.8375,17181793480556.133,128322922371012.05,145684017968380.66,64498226509.211975,0.0,3285146.412164308,64501511655.623924,216909021161.59616,0.03594123461189879,17015334969.528992,233924356131.1614,-2000402.7385860523,-3244450.3216044195,-318412.50180825585,-32.08548621995843,-1413127.1274019852,-356046.2139470381,-2424727.3851601286
433860.8262396937,178784509960.9837,17132193452358.361,127952505793318.34,145263483755637.94,63380729170.28088,0.0,3228227.9111124887,63383957398.19189,212608796915.5043,0.03594123461189879,16678005915.930494,229286802831.47232,-1966147.4890596317,-3232230.3439625218,-317297.4430947045,-32.08219538073432,-1372061.2687257016,-348564.14499103854,-2374098.840973588
477296.9088636631,178224446622.3326,17078525001839.521,127551705835186.66,144808455283648.6,62231382073.81855,0.0,3169687.1776002743,62234551760.99604,208379612248.51938,0.03594123461189879,16346249538.04433,224725861786.60028,-1930938.7274658943,-3219162.84526254,-316151.2634114059,-32.07855924296316,-1330613.5471226017,-341372.72114094195,-2325145.3906334974
525076.5997500294,177618874378.8716,17020495628738.592,127118338043574.94,144316452546693.66,61044307029.628914,0.0,3109224.8124584537,61047416254.44099,204137579671.88184,0.03594123461189879,16013485314.467684,220151064986.3864,-1894567.958130834,-3205199.8834273517,-314972.0894791432,-32.07454242905211,-1288872.0679157954,-334270.1924808031,-2276609.883444892
577634.2597250324,176964571398.25076,16957796598499.576,126650096717324.45,143784857887224.4,59816037059.01959,0.0,3046664.228930602,59819083723.24823,199828033357.5833,0.03594123461189879,15675425005.081734,215503458362.70126,-1856908.894270606,-3190292.1235255376,-313757.7542170888,-32.07010581519894,-1246930.6284808703,-327123.71957397374,-2227666.7473380985
635447.6856975356,176258141916.7222,16890102509407.209,126144551672897.81,143210912324222.22,58544982733.0238,0.0,2981924.471195927,58547964657.49527,195418402945.5346,0.03594123461189879,15329513639.76973,210747916585.33954,-1817899.2297797664,-3174388.6687376937,-312505.7876057237,-32.06520609547703,-1204888.530865894,-319852.35530942655,-2177815.8429208603
699042.4542672893,175496012004.68185,16817070886811.676,125599145212243.44,142591712111061.03,57230953532.44178,0.0,2914995.83536791,57233868528.27725,190891832871.36444,0.03594123461189879,14974428989.182997,205866261860.58264,-1777524.2892224044,-3157436.8023869614,-311213.3968400206,-32.059795290046374,-1162849.841981492,-312411.84498837887,-2126787.455311238
768996.6996940182,174674425742.90067,16738341816698.617,125011189384297.66,141924205626740.1,55874771416.54743,0.0,2845920.1870404813,55877617336.7346,186242039565.17084,0.03594123461189879,14609678139.79218,200851717705.00076,-1735803.8289131948,-3139381.657181421,-309877.4377389633,-32.05382018765181,-1120922.0943733344,-304782.3936779882,-2074465.735934732
